32,01/01/2016,1
32,01/02/2016,1
32,12/02/2016,1
32,14/03/2016,1
32,25/03/2016,1
32,28/03/2016,1
32,01/04/2016,0.5
32,04/04/2016,1
32,05/04/2016,1
32,06/04/2016,1
32,07/04/2016,1
32,08/04/2016,1
32,22/04/2016,1
32,02/05/2016,0.5
32,20/06/2016,1
32,24/06/2016,1
32,29/06/2016,0.5
32,27/07/2016,1
32,28/07/2016,1
32,29/07/2016,1
32,01/08/2016,1
32,29/08/2016,1
32,26/12/2016,1
